heart_rate,respiratory data,filtered respiratory data,respiratory rate
138.62643524210108,16.394590000000004,-0.013369999999999996,103.44827586206894
141.9494213455542,16.3842,-0.031809999999999956,103.52957500503538
140.96425984020073,16.379249999999995,-0.04806999999999994,103.6102775821863
141.3848038463644,16.329780000000003,-0.06032999999999998,103.69038523695374
140.93504559746916,16.330769999999998,-0.06743000000000003,103.76989961276963
141.1519244837615,16.349070000000005,-0.06895000000000008,103.84882235306613
140.8630138899617,16.348079999999996,-0.06528999999999999,103.92715510127509
141.01699826210566,16.353530000000003,-0.05749999999999994,104.0048995008286
140.814479375114,16.349069999999998,-0.04705000000000013,104.08205719515857
140.9446736741672,16.384199999999993,-0.035529999999999985,104.15862982769708
140.79970739737823,16.39558,-0.024370000000000076,104.23461904187612
140.921370801213,16.391130000000004,-0.014710000000000058,104.31002648112765
140.81888557813895,16.39855,-0.007249999999999939,104.38485378888367
140.93873358379912,16.40696000000001,-0.0023699999999998735,104.45910260857619
140.86925922794788,16.40894,-0.00013000000000000858,104.53277458363722
140.9901858294037,16.416850000000004,-0.0004300000000001205,104.60587135749873
140.94694829730247,16.394590000000004,-0.003019999999999938,104.67839457359274
141.0698831396024,16.413880000000002,-0.0074799999999999875,104.75034587535126
141.04757426333228,16.39954,-0.013189999999999955,104.82172690620631
141.1723321823248,16.378260000000008,-0.019330000000000014,104.89253930958976
141.16650721920837,16.398550000000004,-0.02483999999999997,104.96278472893376
141.2922237560403,16.380239999999997,-0.02855000000000006,105.03246480767027
141.29897982686575,16.380240000000004,-0.029380000000000014,105.10158118923127
141.424352946104,16.385189999999998,-0.02652999999999998,105.17013551704869
141.44014443869864,16.381230000000006,-0.01972000000000003,105.23812943455465
141.56357750460165,16.399540000000012,-0.009240000000000045,105.30556458518113
141.58510392149398,16.397560000000006,0.004089999999999957,105.37244261236006
141.70479468500432,16.444560000000003,0.01910999999999997,105.43876515952347
141.72892929844127,16.44555,0.034609999999999974,105.50453387010326
141.8429276436061,16.45693,0.04962999999999999,105.56975038753168
141.86667034701614,16.45792000000001,0.06355999999999996,105.63441635524052
141.97291709642306,16.495020000000007,0.07620000000000005,105.6985334166619
141.99336222820654,16.49057000000001,0.08755999999999987,105.76210321522764
142.08971600665777,16.494030000000002,0.0976099999999999,105.82512739436991
142.10402977729186,16.523720000000004,0.10597999999999995,105.88760759752067
142.18828609460283,16.489580000000004,0.11193000000000007,105.94954546811192
142.19369035989922,16.525689999999997,0.11438999999999998,106.01094264957557
142.26359549083648,16.48859,0.11224999999999995,106.07180078534368
142.25735579715902,16.52173999999999,0.10484999999999994,106.13212151884834
142.310617201125,16.523720000000008,0.09227000000000002,106.19190649352143
142.29003325303088,16.456930000000003,0.07556000000000002,106.25115735279493
142.324322633105,16.46187,0.056580000000000005,106.30987574010095
142.28673034796122,16.413880000000002,0.03758999999999999,106.36806329887146
