heart_rate,respiratory data,filtered respiratory data,respiratory rate
130.2645801831297,34.7003,0.10406999999999962,69.75099632470543
131.38942761513405,34.76866999999999,0.19418,69.75099632470538
131.36018590070785,34.69628000000001,0.2681699999999998,69.73551925451942
131.65829087532234,34.629909999999995,0.31382999999999966,69.72105839805282
131.6884621643845,34.44288999999999,0.32387999999999956,69.70766150345139
131.8573930772806,34.31519,0.29650000000000004,69.6953763188608
131.8573370834369,34.17944000000001,0.23464999999999892,69.68425059242675
131.94086490230703,33.93611,0.14458999999999952,69.67433207229493
131.89826146999536,33.73199000000002,0.03433999999999969,69.66566850661111
131.91380830313642,33.54597,-0.08754000000000033,69.65830764352096
131.82823911503303,33.47357,-0.21269000000000035,69.65229723117014
131.78693920457232,33.2242,-0.33350999999999986,69.64768501770436
131.66159151088218,32.837080000000014,-0.44387000000000026,69.64451875126935
131.57237449591977,32.63899999999999,-0.5399500000000006,69.64284618001086
131.41190015131735,32.58168000000001,-0.6211000000000005,69.64284618001088
131.28268344271785,32.317229999999995,-0.6901899999999995,69.64417311560612
131.09244670132645,32.25791,-0.7529600000000006,69.64726811875127
130.930629437254,32.18952999999999,-0.8164499999999999,69.65204780965574
130.7163809616056,32.002500000000005,-0.8867900000000005,69.65855993646521
130.52906816113898,31.802409999999995,-0.9671899999999993,69.66685224732537
130.29678651955192,31.67069000000001,-1.0568900000000008,69.6769724903819
130.0909038256269,31.41931,-1.1514600000000004,69.68896841378059
129.8467107240445,31.35093000000002,-1.2444799999999996,69.70288776566714
129.6290681518935,31.22524,-1.3299799999999997,69.71877829418715
129.3791797315697,31.040230000000005,-1.4046699999999999,69.73668774748643
129.1565094029077,30.84213999999998,-1.4691600000000002,69.75666387371068
128.9072066328625,30.77779000000001,-1.52737,69.77875442100549
128.68618627319054,30.71243000000002,-1.5843900000000002,69.8030071375167
128.44379610860923,30.644060000000003,-1.6431699999999998,69.82946977138992
128.2310642979076,30.584729999999993,-1.70133,69.85819007077086
128.00194723057334,30.461050000000014,-1.7492999999999996,69.88921578380534
127.80411364423537,30.330329999999993,-1.7706699999999995,69.922594658639
127.59465522179887,30.330330000000007,-1.7450199999999998,69.95837444341743
127.4183076919005,30.394690000000004,-1.6524700000000008,69.99660288628655
127.23491261925933,30.518369999999997,-1.4786800000000002,70.03732773539187
127.08662205544518,30.781810000000004,-1.2187600000000007,70.08059673887917
126.93571014320067,31.167930000000002,-0.8789599999999999,70.12645764489423
126.82203370409906,31.42533999999999,-0.47576999999999964,70.17495820158261
126.71003786680367,31.938150000000018,-0.032780000000000205,70.22614615709013
126.6375187102289,32.51733,0.4235899999999991,70.28006925956247
126.57088271214735,32.97283000000001,0.8680799999999997,70.33677525714522
126.54525249063687,33.10254,1.27938,70.39631189798425
126.5258886030839,33.48866,1.6413499999999996,70.45872693022523
126.54385627411239,33.80337999999999,1.9428699999999999,70.52406810201377
126.56564657915686,34.12313,2.1771099999999994,70.59238316149563
126.62084612511488,34.387579999999986,2.3409500000000003,70.66371985681657
126.67736040977762,34.38055000000002,2.4347799999999995,70.73812593612229
126.76340834121707,34.44489999999998,2.4624699999999993,70.81564914755832
126.84821131448346,34.51326999999999,2.43114,70.89633723927058
126.95872812576702,34.319210000000005,2.3501199999999995,70.9802379594047
127.06538779546307,34.197540000000004,2.22935,71.06739905610632
127.19399084421671,34.061800000000005,2.07747,71.15786827752125
127.3160781409562,33.92907000000001,1.9004500000000004,71.25169337179513
127.45638207938373,33.66360999999999,1.7013900000000002,71.3489220870736
127.58747043231622,33.673670000000016,1.4817099999999999,71.44960217150259
127.73308760723779,33.41223999999999,1.2432100000000004,71.5537813732276
127.8667525709895,33.16287,0.9902500000000002,71.66150744039437
128.0112933724663,32.90747,0.7309200000000007,71.77282812114866
128.14111229805323,32.64302,0.47653999999999996,71.88779116363612
128.27818547444076,32.44996,0.23941000000000087,72.00644431600249
128.3977372077973,32.25992000000001,0.029650000000000183,72.12883532639347
128.52095011709878,32.06183,-0.1479699999999999,72.25501194295474
128.62381508137415,32.00049000000002,-0.2959,72.38502191383206
128.72677088487697,32.00049,-0.42365999999999915,72.51891298717103
128.8066462775894,31.868770000000016,-0.54556,72.6567329111175
128.88456693620645,31.672699999999985,-0.6767999999999998,72.79852943381708
128.94025682393496,31.545000000000012,-0.8289999999999993,72.94435030341545
128.99507868461828,31.476620000000015,-1.00634,73.09424326805838
129.02939737661347,31.348920000000014,-1.2033400000000003,73.24824790237976
129.06397092491238,31.163909999999994,-1.40501,73.4062157902422
129.07975475580423,30.971850000000007,-1.5892699999999997,73.56781052473704
129.09693161618185,30.779799999999994,-1.7313699999999999,73.73268752544386
129.09701450100985,30.836110000000005,-1.80891,73.90050221194215
129.09964669475988,30.77176,-1.80643,74.07091000381149
129.08687116011248,30.967830000000006,-1.7182999999999997,74.24356632063136
129.07780607592986,31.158879999999993,-1.5491500000000002,74.41812658198135
129.0550049361089,31.486680000000018,-1.3121100000000006,74.594246207441
129.0370952704336,31.674709999999994,-1.0253000000000003,74.77158061658982
129.0071064310049,32.06786000000001,-0.7079300000000003,74.9497852290074
128.9832018788856,32.513310000000004,-0.3770600000000008,75.12851546427328
128.9488632854178,32.89941999999999,-0.0458100000000004,75.30742674196692
128.9218132522361,33.02510999999999,0.27656999999999937,75.48617448166794
128.88596315563709,33.34587,0.5832499999999995,75.66441410295587
128.8586167866265,33.79534000000002,0.8678599999999997,75.84180102541026
128.82409359502228,34.05778,1.1228099999999996,76.01799066861057
128.7993000833861,34.31719999999999,1.3387099999999998,76.19263845213644
128.76894186568487,34.513270000000006,1.50513,76.36539979556733
128.7495416385501,34.57661999999999,1.6121799999999993,76.53593011848284
128.72582363611022,34.64097,1.6527399999999999,76.70388484046254
128.7130656074859,34.57461,1.6242899999999996,76.86891938108589
128.69579815647865,34.57461,1.53023,77.03068915993248
128.6889045801436,34.44088,1.3801099999999997,77.18884959658179
128.67725535967142,34.195530000000005,1.1887799999999995,77.34305611061342
128.675402378178,33.999460000000006,0.9745599999999995,77.49296412160686
128.6685404482558,33.86572000000002,0.7564999999999997,77.63822904914174
128.67090406772078,33.67768999999999,0.551209999999999,77.77850631279759
128.66799856143166,33.480610000000006,0.36980000000000063,77.91345133215385
128.67375405302244,33.22923,0.21559999999999982,78.04271952679018
128.67397469238898,33.09047,0.08337000000000008,78.16596631628602
128.6822977900774,33.03316,-0.039520000000000076,78.28284712022092
128.6848139871662,32.905460000000005,-0.16984999999999964,78.39301735817449
128.69488000618756,32.77977,-0.3239800000000001,78.49613244972623
128.69886151847956,32.64704000000001,-0.5130300000000003,78.59184781445569
128.7098456280562,32.44995999999999,-0.7391799999999996,78.6798188719424
128.71446236205026,32.12818999999999,-0.9943599999999997,78.75970104176594
128.72553958670775,31.743079999999978,-1.26149,78.83114974350579
128.7299615866997,31.421320000000016,-1.5180099999999996,78.8938203967415
128.74030682356312,31.297640000000005,-1.7404099999999996,78.94736842105266
128.74370424199205,31.169940000000015,-1.9083099999999995,78.99156117304126
128.75249232791526,31.163909999999994,-2.0072400000000004,79.02661375739937
128.75403529189148,31.031180000000006,-2.02949,79.05285321584165
128.7604532085823,31.09553,-1.9735699999999998,79.07060659008258
128.75939207962406,31.163910000000012,-1.8428599999999995,79.08020092183666
128.7627998360805,31.352939999999997,-1.6440999999999995,79.08020092183669
128.75855185627367,31.60833999999999,-1.38641,79.07622062474285
128.75838003340846,31.93212000000001,-1.080619999999999,79.06330007932404
128.7503714015883,32.31522000000001,-0.7391399999999998,79.04352865827673
128.74605015176473,32.5113,-0.3757599999999995,79.01723340331543
128.7337075032834,32.95875000000002,-0.005479999999999563,78.98474135615481
128.7246668897508,33.356929999999984,0.3560700000000007,78.94637955850935
128.70741687922953,33.74002999999999,0.6933399999999998,78.90247505209364
128.69308688642474,33.87176,0.991870000000001,78.85335487862221
128.67035624674773,34.061800000000005,1.2394000000000005,78.79934607980974
128.6501667840437,34.319210000000005,1.4270300000000002,78.74077569737068
128.62138231932684,34.44691,1.55026,78.67797077301958
128.59476322915242,34.49617999999999,1.6097600000000005,78.61125834847114
128.55935180559186,34.574610000000014,1.6113600000000003,78.54096546543981
128.52573287393437,34.442890000000006,1.5652499999999998,78.4674191656402
128.48312140766322,34.24279,1.4840400000000005,78.39094649078687
128.4419323772365,34.18950000000001,1.3803700000000003,78.31187448259442
128.39154782540456,34.05577,1.2644500000000005,78.2305301827773
128.34221837223114,33.93409999999999,1.1424199999999993,78.14724063305019
128.28348794575948,33.74406000000001,1.0161299999999995,78.06233287512765
128.22544614646225,33.60228000000001,0.8843000000000004,77.97613395072412
128.1578537212886,33.61032000000001,0.7447300000000003,77.8889709015544
128.09123126763708,33.418269999999985,0.5965399999999991,77.80117076933281
128.01636980684006,33.15482000000002,0.4415900000000001,77.71306059577408
127.94396485758189,32.96478,0.28442999999999924,77.62496742259276
127.86495482386131,32.77373000000001,0.13092000000000004,77.5372182915033
127.78989356219498,32.70334999999999,-0.014030000000001111,77.45014024422036
127.70986083259166,32.51532,-0.14851000000000045,77.36406032245849
127.6352702471236,32.32025000000001,-0.2745099999999997,77.27930556793223
127.55734030174759,32.26193000000001,-0.3973399999999999,77.1962030223562
127.48634756528821,32.20662,-0.5235500000000006,77.11507972744491
127.41364579609717,32.00249999999999,-0.6581299999999999,77.03626272491296
127.34937812505635,31.86675999999999,-0.8020400000000008,76.96007905647494
127.28502990016409,31.61237000000001,-0.9507699999999998,76.88684246222287
127.23061452926325,31.48869,-1.0945200000000006,76.81656074493084
127.17774519304994,31.352940000000014,-1.2198,76.74893577005514
127.13630939877201,31.289599999999982,-1.3119700000000003,76.68365610142946
127.09804421466788,31.23128000000002,-1.3579300000000003,76.6204103028876
127.0727154420868,31.229259999999993,-1.3483,76.55888693826321
127.052179253627,31.29563,-1.2787299999999997,76.49877457139002
127.04608739200287,31.42132,-1.1502400000000002,76.4397617661018
127.0464049020378,31.606329999999996,-0.9686300000000001,76.3815370862322
127.06267123583416,31.8004,-0.7435199999999991,76.32378909561496
127.08696744827976,31.99848000000001,-0.4869799999999997,76.26620635808379
127.12872394442698,32.38359,-0.21240999999999963,76.20847743747247
127.17948243967263,32.579670000000014,0.06651999999999952,76.15029089761468
127.24648899947675,32.897409999999994,0.33663000000000076,76.09133530234408
127.3198061537458,33.15281000000001,0.5856999999999994,76.03129921549451
127.40635644614866,33.29258000000001,0.8028400000000003,75.96987120089962
127.49631756608909,33.43034000000001,0.9789099999999995,75.90673982239318
127.59650499901996,33.6063,1.1069700000000005,75.84159364380884
127.69720086247692,33.734000000000016,1.1828300000000003,75.77412122898032
127.8051177257446,33.79533999999999,1.20558,75.70401114174139
127.9106394002248,33.74003000000001,1.1777399999999998,75.63095194592582
128.02037789333443,33.54798000000001,1.1049800000000007,75.55463220536714
128.1248164812427,33.47658999999998,0.9953700000000001,75.4747404838993
128.230468784639,33.29459,0.8583900000000002,75.39096534535587
128.32791540349362,33.21817000000001,0.7040000000000001,75.30299535357064
128.42357368320032,33.09851999999999,0.5419800000000002,75.21051907237727
128.50811946400384,32.901430000000005,0.38151999999999986,75.11322506560957
128.5878758765652,32.711389999999994,0.23091000000000014,75.01080189710115
128.65361194748712,32.63900000000002,0.0970000000000005,74.90293813068588
128.71155868715906,32.50927999999999,-0.015569999999999392,74.78932233019731
128.75257603291888,32.32427000000001,-0.10533000000000002,74.66964305946924
128.78280584650452,32.25791,-0.17460000000000042,74.54358888233541
128.79318949034803,32.25791000000001,-0.22955,74.41084836262954
128.78979770216742,32.25791,-0.2791800000000006,74.2711100641853
128.76364860371442,32.18751999999999,-0.3334499999999997,74.12406255083646
128.72094734303695,32.06183000000001,-0.40099999999999986,73.96939438641667
128.65487730442257,32.00049000000001,-0.4869999999999995,73.80679413475978
128.5744365909925,31.93815,-0.5917800000000004,73.63595035969938
128.47387343332875,31.753140000000016,-0.7106399999999997,73.45655162506925
128.3620928530082,31.61738999999998,-0.8347700000000005,73.26828649470315
